Name	ID	ALL	ALL.1	ALL.2	ALL.3	ALL.4	ALL.5	ALL.6	ALL.7	ALL.8	ALL.9	ALL.10	ALL.11	ALL.12	ALL.13	ALL.14	ALL.15	ALL.16	ALL.17	ALL.18	ALL.19	ALL.20	ALL.21	ALL.22	ALL.23	ALL.24	ALL.25	ALL.26	AML	AML.1	AML.2	AML.3	AML.4	AML.5	AML.6	AML.7	AML.8	AML.9	AML.10
GB_DEF_-_H2B/l_gene	Z80783_at	-0.77332	-0.40103	0.08473	0.50921	-1.21257	0.47352	0.02034	0.53031	0.12109	0.03882	-0.24252	-0.04232	-0.54808	-0.06125	-0.66432	-0.74837	0.19064	-0.05524	-0.49513	-0.7332	-0.32598	0.0161	-0.22936	-0.22585	-0.33511	-0.49503	0.44799	-0.54284	-0.29673	-0.07196	0.31415	0.05067	0.17636	-0.18994	0.27523	-0.451	0.16729	0.26443
H4/j_gene	Z80787_at	-0.80006	-0.02205	-0.7852	-0.39855	-1.26552	-0.69242	-0.75499	-0.87404	-0.67682	-0.50722	-1.16273	-0.00787	-1.17852	-1.39979	-1.39503	-0.61107	-0.02627	-1.10419	-1.24482	-0.71399	0.42254	-0.74148	-0.10393	-1.48332	-0.27505	-0.57791	0.14711	-0.49941	-1.08902	-0.56917	-0.15635	-0.65758	-0.56987	0.04495	-0.35946	-0.55552	-0.65297	-0.09991
ARAF1_V-raf_murine_sarcoma_3611_viral_oncogene_homolog_1	U01337_at	0.96668	0.73139	0.51333	0.51043	0.01489	0.54574	1.01429	1.00312	0.80718	0.66716	0.98416	0.76513	1.33992	0.71666	0.54371	0.98591	1.22707	0.80446	0.90822	0.86505	0.50771	1.06729	1.04557	0.83709	0.9179	0.90145	1.20398	0.80159	0.70835	0.98265	0.16565	0.93882	0.86566	1.27873	1.1728	1.29807	0.79035	1.17279
RAB2_RAB2_member_RAS_oncogene_family	X12953_at	0.02133	-1.02346	-0.73381	-0.58967	-0.67129	-1.21719	-0.45322	-0.73658	-0.54473	-0.91947	-0.03533	-1.03209	-0.34454	-0.81185	0.21406	-0.06286	0.2518	-1.20466	-0.24657	0.11773	-0.45387	-1.12665	-0.97802	-0.24071	-1.25268	-0.73337	-0.55822	-0.20864	-0.04368	0.03639	-0.55227	-0.57267	-0.3191	-0.07295	-1.2009	0.28281	-0.10684	-0.72343
JUNB_Jun_B_proto-oncogene	X51345_at	0.4406	1.9791	-0.24126	-0.11828	1.0136	0.15817	0.96448	1.54772	0.94813	0.54666	0.18839	1.82728	0.77936	0.01368	0.78311	0.55793	0.30144	2.01256	1.89935	1.80033	1.33109	0.25007	0.20156	-0.08263	1.64869	2.93495	1.38513	2.60284	1.27002	1.88912	0.63606	2.00296	1.84907	1.62579	-0.32442	2.34472	2.0326	1.29705
GB_DEF_-_Bone_marrow_serine_protease_gene_medullasin_leukocyte_neutrophil_elastase_gene	Y00477_at	0.52605	0.39575	0.65468	0.53205	0.23943	0.66185	0.5165	0.69781	0.28288	0.39529	0.35881	0.24674	0.15804	0.508	-0.00251	0.3624	0.66629	0.55342	0.23112	0.02375	-0.38991	0.37328	0.56309	0.61598	0.2057	0.51557	0.86519	0.1217	0.88096	0.4157	0.3309	0.52884	0.57029	0.52639	0.42226	0.3623	0.23673	0.58075
GB_DEF_-_Omega_light_chain_protein_14-1_Ig_lambda_chain_related_gene_exon_3	M34516_at	2.4205	1.58641	-1.46227	1.06353	1.48298	-1.21719	-1.37386	0.35845	0.32587	-1.21583	0.83889	0.9634	0.92242	0.63162	0.10197	-1.40095	0.85499	3.27836	0.3555	0.16418	3.37172	0.71367	-0.70115	-1.48332	0.60573	0.28802	1.86079	0.82778	1.26482	1.21357	0.75541	-1.31159	1.04568	2.6253	0.49561	2.51915	2.60105	0.64076
GB_DEF_-_Omega_light_chain_protein_14-1_Ig_lambda_chain_related_gene_exon_3	M34516_r_at	1.97225	1.71452	0.23718	1.41706	1.31375	0.8121	0.47617	1.37872	0.55252	0.49223	0.62149	0.63977	0.6657	0.91281	0.42329	-0.15765	1.88418	3.16721	0.53046	0.15863	2.76868	0.83554	0.81145	0.25978	0.48583	0.80774	2.15645	0.81015	0.8999	1.50629	0.90784	0.61962	1.21194	2.51898	1.45908	1.98069	2.2073	0.922
PMS8_mRNA_yeast_mismatch_repair_gene_PMS1_homologue_partial_cds_C-terminal_region	D38437_f_at	-1.29723	-0.61168	-0.4619	-0.31	-0.29839	0.00482	-0.38925	-0.54421	-0.33633	-0.36904	-0.58412	-0.96636	-0.60255	-0.11022	0.09386	-0.22656	-0.08863	-0.32638	-1.00873	0.0757	-0.63651	-1.10784	-0.22234	-0.3379	-0.12613	-0.25243	-0.32227	-0.72817	0.40715	-0.67067	-0.58108	-0.32383	-1.00152	-0.7494	-0.63223	-1.01375	-0.7854	-0.46154
PMS8_mRNA_yeast_mismatch_repair_gene_PMS1_homologue_partial_cds_C-terminal_region	D38498_f_at	-1.15394	-0.29514	-0.43144	-0.49278	-0.72184	-0.34097	-0.20126	-0.51874	-0.43042	-0.53314	-0.57993	-1.03209	-0.67267	-0.16436	0.08072	-0.15001	0.00062	-0.34987	-1.21655	-0.02475	-0.8356	-0.78688	-0.77252	-0.36314	-0.33856	-0.21363	-0.11329	-0.84434	0.25723	0.09486	0.31107	-0.33412	-1.47218	-0.95241	-0.52782	-0.64106	0.22439	-0.03426
Chorionic_gonadotropin_beta_subunit_gene	K03183_f_at	-1.45769	-1.3942	-1.46227	-1.40715	-1.42668	-0.20982	-1.37386	-1.36832	-1.47649	-1.21583	-1.28137	-1.03209	-1.36149	-1.39979	-1.36896	-1.40095	-0.04562	-1.20466	-1.14502	0.17334	-1.06221	-1.12665	0.02894	-1.48332	-1.25268	-1.27619	0.61113	-1.16696	-0.19496	-1.29865	-1.26183	-0.44986	-1.47218	-1.34158	-0.0384	-1.39906	-1.34579	-1.32403
Cytochrome_P-450_4_gene	L00389_f_at	-1.11495	-0.37825	0.30921	-1.40715	-1.39034	-0.4562	0.85439	-0.19581	-0.03714	-0.25863	-0.57577	-0.01808	-1.36149	-0.79731	-1.00285	0.29031	-0.27183	0.49428	-0.21673	-0.7472	-0.80735	0.49448	-0.05857	-1.48332	0.24892	-0.36578	1.8093	-0.10777	-1.08902	-0.60045	0.15285	-0.05826	0.06062	-1.34158	-0.49082	-0.06514	0.03511	0.4066
clone_Hu_lambda-17_lambda-like_gene	L02326_f_at	0.32531	0.60196	0.38552	1.56715	1.17326	0.70498	0.7959	1.43343	0.2611	-0.12284	0.58536	0.988	0.96982	-0.22445	1.10414	1.26901	0.41494	1.67891	1.00211	1.41298	0.44058	1.21224	1.00404	1.01262	1.00148	1.28834	1.80779	0.74768	0.84774	0.08102	0.5681	0.65624	0.31016	1.2592	1.07836	1.0673	1.36885	0.63138
S26_from__Homo_sapiens_excision_and_cross_link_repair_protein_ERCC4_gene_complete_genomic_sequence-/ntype-DNA_/annot-exon	L76568_xpt3_f_at	0.65604	-0.55499	-0.17579	-0.10648	-0.5379	-1.21719	-0.54467	0.13953	0.45992	0.47628	-0.04221	0.25711	0.2133	0.39349	0.62322	-1.36376	0.84724	0.1654	-1.24482	0.07467	1.28883	-1.12665	-0.00401	1.30072	-1.21631	0.68483	-1.23051	0.36734	1.44585	0.07008	-1.26183	0.60436	-1.43851	0.88467	-0.25082	-0.18327	-0.10684	-0.52307
GB_DEF_-_Histone_H2B-1_H2B_gene	M60750_f_at	0.82204	1.20683	0.47243	0.89328	0.37343	-1.21719	0.77555	-0.34305	0.00712	0.87296	0.06007	1.5724	0.56471	-0.28873	0.05725	0.5434	1.45358	0.51063	-0.32734	0.20549	0.75505	0.22292	0.42275	1.35054	1.73909	0.74367	0.3527	0.25206	0.0838	0.59031	-0.24085	0.71732	0.15855	0.66303	-0.2796	0.1394	-0.09274	0.77274
GB_DEF_-_BTF3_protein_homologue_gene	M90356_f_at	-0.93624	-0.71232	-1.00615	-0.20533	0.04565	-1.21719	-0.42237	-1.36832	-0.11245	0.26876	0.05387	0.1248	0.00447	-0.41325	0.04871	0.03798	-0.10646	-0.28107	0.3555	0.10098	1.16615	-0.80026	0.27127	-0.24071	-0.29795	-0.56928	-0.44101	-0.15793	0.37865	-0.12399	-0.64161	-0.14807	-0.41632	-0.17703	-0.24376	-1.05116	-0.51182	-0.39738
MAGE-5a_antigen_MAGE5a_gene	U10690_f_at	-0.62737	-0.18011	-0.28164	-0.65468	-1.1216	-0.58778	-0.11978	0.14474	-0.20838	-0.57345	-0.69076	-0.32063	-0.82254	-0.06125	-1.27177	-0.70642	0.36053	-0.25559	-0.92989	-0.60503	-0.06293	-0.08939	-0.51402	-0.52402	-0.24329	-0.36234	0.45433	-0.26992	-1.08902	-0.39183	-0.77657	-0.09905	-0.2606	-0.38637	-0.24376	-1.39906	-0.46743	0.35693
GB_DEF_-_H2B/h_gene	Z80780_f_at	0.44647	0.37318	0.52533	-0.03645	0.24096	-0.65115	-0.67654	-1.36832	-1.47649	-0.10616	-1.28137	1.55495	0.46534	-1.39979	0.03662	0.56033	0.17463	-1.20466	-0.73174	-0.22389	-0.49253	-1.12665	-1.20963	0.6299	0.90984	0.3567	-1.23051	-0.35212	-0.70496	1.10302	-0.04176	0.54543	-1.47218	0.38115	-1.22961	0.03087	0.31477	0.56398
Integrase_gene_extracted_from_Human_endogenous_retrovirus_H_clone_g10-34_integrase_and_putative_envelope_protein_genes_partial_cds	U88902_cds1_f_at	-0.31273	-0.45147	-0.76907	-0.03863	-0.99706	-0.5784	0.02661	-0.29408	-0.56198	-0.2111	-0.91426	-0.85497	-0.48359	-0.86206	-0.9015	-0.3528	-0.05264	0.37137	-0.28786	-0.28394	-0.43051	-1.06238	-0.76026	-0.98547	-0.39197	0.84563	0.76163	-0.16468	-1.08902	-0.18378	-0.61083	-0.37646	-0.15436	-0.3896	0.04086	-0.27681	-0.63777	-0.68681
Ifp35_gene_extracted_from_Human_BRCA1_Rho7_and_vatI_genes_and_ipf35_gene_partial_cds	L78833_cds4_at	-0.30476	-0.72056	-0.11296	-0.25346	-0.99706	-0.85956	-0.33551	-0.04317	-0.38915	-0.36538	-0.76441	-0.72627	-0.68082	-0.86206	-1.33536	-0.43817	0.02668	-0.37801	-0.81954	-0.52599	-1.06221	-0.74784	-0.12902	-0.63876	-0.60995	-0.28027	0.03083	-0.73237	-1.08902	-1.02684	-0.22386	-0.23164	-0.0162	-0.22437	-0.63223	-0.33015	-0.70433	-0.97486
